CBSA Code,Metro Division Code,CSA Code,CBSA Title,Level of CBSA,"Status, 1=metro 2=micro",Metropolitan Division Title,CSA Title,Component Name,State,FIPS
14460,40484,148,"Boston-Cambridge-Quincy, MA-NH ",Metropolitan Statistical Area,1,"Rockingham County-Strafford County, NH","Boston-Worcester-Manchester, MA-NH",Strafford County,New Hampshire,33017
14500,,216,"Boulder, CO ",Metropolitan Statistical Area,1,,"Denver-Aurora-Boulder, CO",Boulder County,Colorado,8013
14540,,,"Bowling Green, KY ",Metropolitan Statistical Area,1,,,Edmonson County,Kentucky,21061
14540,,,"Bowling Green, KY ",Metropolitan Statistical Area,1,,,Warren County,Kentucky,21227
14580,,,"Bozeman, MT ",Micropolitan Statistical Area,2,,,Gallatin County,Montana,30031
14620,,,"Bradford, PA ",Micropolitan Statistical Area,2,,,McKean County,Pennsylvania,42083
14660,,,"Brainerd, MN ",Micropolitan Statistical Area,2,,,Cass County,Minnesota,27021
14660,,,"Brainerd, MN ",Micropolitan Statistical Area,2,,,Crow Wing County,Minnesota,27035
14700,,,"Branson, MO ",Micropolitan Statistical Area,2,,,Stone County,Missouri,29209
14700,,,"Branson, MO ",Micropolitan Statistical Area,2,,,Taney County,Missouri,29213
14740,,500,"Bremerton-Silverdale, WA ",Metropolitan Statistical Area,1,,"Seattle-Tacoma-Olympia, WA",Kitsap County,Washington,53035
14780,,,"Brenham, TX ",Micropolitan Statistical Area,2,,,Washington County,Texas,48477
14820,,120,"Brevard, NC ",Micropolitan Statistical Area,2,,"Asheville-Brevard, NC",Transylvania County,North Carolina,37175
14860,,408,"Bridgeport-Stamford-Norwalk, CT ",Metropolitan Statistical Area,1,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",Fairfield County,Connecticut,9001
14940,,482,"Brigham City, UT ",Micropolitan Statistical Area,2,,"Salt Lake City-Ogden-Clearfield, UT",Box Elder County,Utah,49003
14980,,304,"Bristol, VA ",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol, TN-VA",Washington County,Virginia,51191
14980,,304,"Bristol, VA ",Metropolitan Statistical Area,1,,"Johnson City-Kingsport-Bristol, TN-VA",Bristol city,Virginia,51520
15020,,,"Brookhaven, MS ",Micropolitan Statistical Area,2,,,Lincoln County,Mississippi,28085
15060,,,"Brookings, OR ",Micropolitan Statistical Area,2,,,Curry County,Oregon,41015
15100,,,"Brookings, SD ",Micropolitan Statistical Area,2,,,Brookings County,South Dakota,46011
15140,,,"Brownsville, TN ",Micropolitan Statistical Area,2,,,Haywood County,Tennessee,47075
15180,,154,"Brownsville-Harlingen, TX ",Metropolitan Statistical Area,1,,"Brownsville-Harlingen-Raymondville, TX",Cameron County,Texas,48061
15220,,,"Brownwood, TX ",Micropolitan Statistical Area,2,,,Brown County,Texas,48049
15260,,,"Brunswick, GA ",Metropolitan Statistical Area,1,,,Brantley County,Georgia,13025
15260,,,"Brunswick, GA ",Metropolitan Statistical Area,1,,,Glynn County,Georgia,13127
15260,,,"Brunswick, GA ",Metropolitan Statistical Area,1,,,McIntosh County,Georgia,13191
15340,,360,"Bucyrus, OH ",Micropolitan Statistical Area,2,,"Mansfield-Bucyrus, OH",Crawford County,Ohio,39033
15380,,,"Buffalo-Niagara Falls, NY",Metropolitan Statistical Area,1,,,Erie County,New York,36029
15380,,,"Buffalo-Niagara Falls, NY",Metropolitan Statistical Area,1,,,Niagara County,New York,36063
15420,,,"Burley, ID ",Micropolitan Statistical Area,2,,,Cassia County,Idaho,16031
15420,,,"Burley, ID ",Micropolitan Statistical Area,2,,,Minidoka County,Idaho,16067
15460,,,"Burlington, IA-IL ",Micropolitan Statistical Area,2,,,Henderson County,Illinois,17071
15460,,,"Burlington, IA-IL ",Micropolitan Statistical Area,2,,,Des Moines County,Iowa,19057
15500,,,"Burlington, NC ",Metropolitan Statistical Area,1,,,Alamance County,North Carolina,37001
15540,,,"Burlington-South Burlington, VT ",Metropolitan Statistical Area,1,,,Chittenden County,Vermont,50007
15540,,,"Burlington-South Burlington, VT ",Metropolitan Statistical Area,1,,,Franklin County,Vermont,50011
15540,,,"Burlington-South Burlington, VT ",Metropolitan Statistical Area,1,,,Grand Isle County,Vermont,50013
15580,,,"Butte-Silver Bow, MT ",Micropolitan Statistical Area,2,,,Silver Bow County,Montana,30093
15620,,,"Cadillac, MI ",Micropolitan Statistical Area,2,,,Missaukee County,Michigan,26113
15620,,,"Cadillac, MI ",Micropolitan Statistical Area,2,,,Wexford County,Michigan,26165
15660,,,"Calhoun, GA ",Micropolitan Statistical Area,2,,,Gordon County,Georgia,13129
15700,,,"Cambridge, MD ",Micropolitan Statistical Area,2,,,Dorchester County,Maryland,24019
15740,,,"Cambridge, OH ",Micropolitan Statistical Area,2,,,Guernsey County,Ohio,39059
15780,,,"Camden, AR ",Micropolitan Statistical Area,2,,,Calhoun County,Arkansas,5013
15780,,,"Camden, AR ",Micropolitan Statistical Area,2,,,Ouachita County,Arkansas,5103
15820,,,"Campbellsville, KY ",Micropolitan Statistical Area,2,,,Taylor County,Kentucky,21217
15860,,,"Canon City, CO ",Micropolitan Statistical Area,2,,,Fremont County,Colorado,8043
15900,,426,"Canton, IL ",Micropolitan Statistical Area,2,,"Peoria-Canton, IL",Fulton County,Illinois,17057
15940,,,"Canton-Massillon, OH ",Metropolitan Statistical Area,1,,,Carroll County,Ohio,39019
15940,,,"Canton-Massillon, OH ",Metropolitan Statistical Area,1,,,Stark County,Ohio,39151
15980,,,"Cape Coral-Fort Myers, FL ",Metropolitan Statistical Area,1,,,Lee County,Florida,12071
16020,,164,"Cape Girardeau-Jackson, MO-IL ",Micropolitan Statistical Area,2,,"Cape Girardeau-Sikeston-Jackson, MO-IL",Alexander County,Illinois,17003
16020,,164,"Cape Girardeau-Jackson, MO-IL ",Micropolitan Statistical Area,2,,"Cape Girardeau-Sikeston-Jackson, MO-IL",Bollinger County,Missouri,29017
16020,,164,"Cape Girardeau-Jackson, MO-IL ",Micropolitan Statistical Area,2,,"Cape Girardeau-Sikeston-Jackson, MO-IL",Cape Girardeau County,Missouri,29031
16060,,,"Carbondale, IL ",Micropolitan Statistical Area,2,,,Jackson County,Illinois,17077
16100,,,"Carlsbad-Artesia, NM ",Micropolitan Statistical Area,2,,,Eddy County,New Mexico,35015
16180,,,"Carson City, NV ",Metropolitan Statistical Area,1,,,Carson City,Nevada,32510
16220,,,"Casper, WY ",Metropolitan Statistical Area,1,,,Natrona County,Wyoming,56025
16260,,,"Cedar City, UT ",Micropolitan Statistical Area,2,,,Iron County,Utah,49021
16300,,,"Cedar Rapids, IA ",Metropolitan Statistical Area,1,,,Benton County,Iowa,19011
16300,,,"Cedar Rapids, IA ",Metropolitan Statistical Area,1,,,Jones County,Iowa,19105
16300,,,"Cedar Rapids, IA ",Metropolitan Statistical Area,1,,,Linn County,Iowa,19113
16340,,122,"Cedartown, GA ",Micropolitan Statistical Area,2,,"Atlanta-Sandy Springs-Gainesville, GA-AL",Polk County,Georgia,13233
16380,,,"Celina, OH ",Micropolitan Statistical Area,2,,,Mercer County,Ohio,39107
16420,,,"Central City, KY ",Micropolitan Statistical Area,2,,,Muhlenberg County,Kentucky,21177
16460,,,"Centralia, IL ",Micropolitan Statistical Area,2,,,Marion County,Illinois,17121
16500,,,"Centralia, WA ",Micropolitan Statistical Area,2,,,Lewis County,Washington,53041
16540,,,"Chambersburg, PA ",Micropolitan Statistical Area,2,,,Franklin County,Pennsylvania,42055
16580,,,"Champaign-Urbana, IL ",Metropolitan Statistical Area,1,,,Champaign County,Illinois,17019
16580,,,"Champaign-Urbana, IL ",Metropolitan Statistical Area,1,,,Ford County,Illinois,17053
16580,,,"Champaign-Urbana, IL ",Metropolitan Statistical Area,1,,,Piatt County,Illinois,17147
16620,,,"Charleston, WV ",Metropolitan Statistical Area,1,,,Boone County,West Virginia,54005
16620,,,"Charleston, WV ",Metropolitan Statistical Area,1,,,Clay County,West Virginia,54015
16620,,,"Charleston, WV ",Metropolitan Statistical Area,1,,,Kanawha County,West Virginia,54039
16620,,,"Charleston, WV ",Metropolitan Statistical Area,1,,,Lincoln County,West Virginia,54043
16620,,,"Charleston, WV ",Metropolitan Statistical Area,1,,,Putnam County,West Virginia,54079
16660,,,"Charleston-Mattoon, IL ",Micropolitan Statistical Area,2,,,Coles County,Illinois,17029
16660,,,"Charleston-Mattoon, IL ",Micropolitan Statistical Area,2,,,Cumberland County,Illinois,17035
16700,,,"Charleston-North Charleston, SC ",Metropolitan Statistical Area,1,,,Berkeley County,South Carolina,45015
16700,,,"Charleston-North Charleston, SC ",Metropolitan Statistical Area,1,,,Charleston County,South Carolina,45019
16700,,,"Charleston-North Charleston, SC ",Metropolitan Statistical Area,1,,,Dorchester County,South Carolina,45035
16740,,172,"Charlotte-Gastonia-Concord, NC-SC ",Metropolitan Statistical Area,1,,"Charlotte-Gastonia-Salisbury, NC-SC",Anson County,North Carolina,37007
16740,,172,"Charlotte-Gastonia-Concord, NC-SC ",Metropolitan Statistical Area,1,,"Charlotte-Gastonia-Salisbury, NC-SC",Cabarrus County,North Carolina,37025
16740,,172,"Charlotte-Gastonia-Concord, NC-SC ",Metropolitan Statistical Area,1,,"Charlotte-Gastonia-Salisbury, NC-SC",Gaston County,North Carolina,37071
16740,,172,"Charlotte-Gastonia-Concord, NC-SC ",Metropolitan Statistical Area,1,,"Charlotte-Gastonia-Salisbury, NC-SC",Mecklenburg County,North Carolina,37119
16740,,172,"Charlotte-Gastonia-Concord, NC-SC ",Metropolitan Statistical Area,1,,"Charlotte-Gastonia-Salisbury, NC-SC",Union County,North Carolina,37179
16740,,172,"Charlotte-Gastonia-Concord, NC-SC ",Metropolitan Statistical Area,1,,"Charlotte-Gastonia-Salisbury, NC-SC",York County,South Carolina,45091
16820,,,"Charlottesville, VA ",Metropolitan Statistical Area,1,,,Albemarle County,Virginia,51003
16820,,,"Charlottesville, VA ",Metropolitan Statistical Area,1,,,Fluvanna County,Virginia,51065
16820,,,"Charlottesville, VA ",Metropolitan Statistical Area,1,,,Greene County,Virginia,51079
16820,,,"Charlottesville, VA ",Metropolitan Statistical Area,1,,,Nelson County,Virginia,51125
16820,,,"Charlottesville, VA ",Metropolitan Statistical Area,1,,,Charlottesville city,Virginia,51540
16860,,174,"Chattanooga, TN-GA ",Metropolitan Statistical Area,1,,"Chattanooga-Cleveland-Athens, TN-GA",Catoosa County,Georgia,13047
16860,,174,"Chattanooga, TN-GA ",Metropolitan Statistical Area,1,,"Chattanooga-Cleveland-Athens, TN-GA",Dade County,Georgia,13083
16860,,174,"Chattanooga, TN-GA ",Metropolitan Statistical Area,1,,"Chattanooga-Cleveland-Athens, TN-GA",Walker County,Georgia,13295
16860,,174,"Chattanooga, TN-GA ",Metropolitan Statistical Area,1,,"Chattanooga-Cleveland-Athens, TN-GA",Hamilton County,Tennessee,47065
16860,,174,"Chattanooga, TN-GA ",Metropolitan Statistical Area,1,,"Chattanooga-Cleveland-Athens, TN-GA",Marion County,Tennessee,47115
16860,,174,"Chattanooga, TN-GA ",Metropolitan Statistical Area,1,,"Chattanooga-Cleveland-Athens, TN-GA",Sequatchie County,Tennessee,47153
16900,,172,"Chester, SC ",Micropolitan Statistical Area,2,,"Charlotte-Gastonia-Salisbury, NC-SC",Chester County,South Carolina,45023
16940,,,"Cheyenne, WY ",Metropolitan Statistical Area,1,,,Laramie County,Wyoming,56021
16980,16974,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Chicago-Naperville-Joliet, IL","Chicago-Naperville-Michigan City, IL-IN-WI",Cook County,Illinois,17031
16980,16974,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Chicago-Naperville-Joliet, IL","Chicago-Naperville-Michigan City, IL-IN-WI",DeKalb County,Illinois,17037
16980,16974,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Chicago-Naperville-Joliet, IL","Chicago-Naperville-Michigan City, IL-IN-WI",DuPage County,Illinois,17043
16980,16974,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Chicago-Naperville-Joliet, IL","Chicago-Naperville-Michigan City, IL-IN-WI",Grundy County,Illinois,17063
16980,16974,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Chicago-Naperville-Joliet, IL","Chicago-Naperville-Michigan City, IL-IN-WI",Kane County,Illinois,17089
16980,16974,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Chicago-Naperville-Joliet, IL","Chicago-Naperville-Michigan City, IL-IN-WI",Kendall County,Illinois,17093
16980,29404,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Lake County-Kenosha County, IL-WI","Chicago-Naperville-Michigan City, IL-IN-WI",Lake County,Illinois,17097
16980,16974,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Chicago-Naperville-Joliet, IL","Chicago-Naperville-Michigan City, IL-IN-WI",McHenry County,Illinois,17111
16980,16974,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Chicago-Naperville-Joliet, IL","Chicago-Naperville-Michigan City, IL-IN-WI",Will County,Illinois,17197
16980,23844,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Gary, IN","Chicago-Naperville-Michigan City, IL-IN-WI",Jasper County,Indiana,18073
16980,23844,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Gary, IN","Chicago-Naperville-Michigan City, IL-IN-WI",Lake County,Indiana,18089
16980,23844,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Gary, IN","Chicago-Naperville-Michigan City, IL-IN-WI",Newton County,Indiana,18111
16980,23844,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Gary, IN","Chicago-Naperville-Michigan City, IL-IN-WI",Porter County,Indiana,18127
16980,29404,176,"Chicago-Naperville-Joliet, IL-IN-WI ",Metropolitan Statistical Area,1,"Lake County-Kenosha County, IL-WI","Chicago-Naperville-Michigan City, IL-IN-WI",Kenosha County,Wisconsin,55059
17020,,,"Chico, CA ",Metropolitan Statistical Area,1,,,Butte County,California,6007
17060,,198,"Chillicothe, OH ",Micropolitan Statistical Area,2,,"Columbus-Marion-Chillicothe, OH",Ross County,Ohio,39141
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Dearborn County,Indiana,18029
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Franklin County,Indiana,18047
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Ohio County,Indiana,18115
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Boone County,Kentucky,21015
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Bracken County,Kentucky,21023
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Campbell County,Kentucky,21037
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Gallatin County,Kentucky,21077
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Grant County,Kentucky,21081
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Kenton County,Kentucky,21117
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Pendleton County,Kentucky,21191
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Brown County,Ohio,39015
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Butler County,Ohio,39017
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Clermont County,Ohio,39025
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Hamilton County,Ohio,39061
17140,,178,"Cincinnati-Middletown, OH-KY-IN ",Metropolitan Statistical Area,1,,"Cincinnati-Middletown-Wilmington, OH-KY-IN",Warren County,Ohio,39165
17180,,,"City of The Dalles, OR ",Micropolitan Statistical Area,2,,,Wasco County,Oregon,41065
17220,,242,"Clarksburg, WV ",Micropolitan Statistical Area,2,,"Fairmont-Clarksburg, WV",Doddridge County,West Virginia,54017
17220,,242,"Clarksburg, WV ",Micropolitan Statistical Area,2,,"Fairmont-Clarksburg, WV",Harrison County,West Virginia,54033
17220,,242,"Clarksburg, WV ",Micropolitan Statistical Area,2,,"Fairmont-Clarksburg, WV",Taylor County,West Virginia,54091
17260,,,"Clarksdale, MS ",Micropolitan Statistical Area,2,,,Coahoma County,Mississippi,28027
17300,,,"Clarksville, TN-KY ",Metropolitan Statistical Area,1,,,Christian County,Kentucky,21047
17300,,,"Clarksville, TN-KY ",Metropolitan Statistical Area,1,,,Trigg County,Kentucky,21221
17300,,,"Clarksville, TN-KY ",Metropolitan Statistical Area,1,,,Montgomery County,Tennessee,47125
17300,,,"Clarksville, TN-KY ",Metropolitan Statistical Area,1,,,Stewart County,Tennessee,47161
17340,,,"Clearlake, CA ",Micropolitan Statistical Area,2,,,Lake County,California,6033
17380,,,"Cleveland, MS ",Micropolitan Statistical Area,2,,,Bolivar County,Mississippi,28011
17420,,174,"Cleveland, TN ",Metropolitan Statistical Area,1,,"Chattanooga-Cleveland-Athens, TN-GA",Bradley County,Tennessee,47011
17420,,174,"Cleveland, TN ",Metropolitan Statistical Area,1,,"Chattanooga-Cleveland-Athens, TN-GA",Polk County,Tennessee,47139
17460,,184,"Cleveland-Elyria-Mentor, OH ",Metropolitan Statistical Area,1,,"Cleveland-Akron-Elyria, OH",Cuyahoga County,Ohio,39035
17460,,184,"Cleveland-Elyria-Mentor, OH ",Metropolitan Statistical Area,1,,"Cleveland-Akron-Elyria, OH",Geauga County,Ohio,39055
17460,,184,"Cleveland-Elyria-Mentor, OH ",Metropolitan Statistical Area,1,,"Cleveland-Akron-Elyria, OH",Lake County,Ohio,39085
17460,,184,"Cleveland-Elyria-Mentor, OH ",Metropolitan Statistical Area,1,,"Cleveland-Akron-Elyria, OH",Lorain County,Ohio,39093
17460,,184,"Cleveland-Elyria-Mentor, OH ",Metropolitan Statistical Area,1,,"Cleveland-Akron-Elyria, OH",Medina County,Ohio,39103
17500,,,"Clewiston, FL ",Micropolitan Statistical Area,2,,,Hendry County,Florida,12051
17540,,,"Clinton, IA ",Micropolitan Statistical Area,2,,,Clinton County,Iowa,19045
17580,,188,"Clovis, NM ",Micropolitan Statistical Area,2,,"Clovis-Portales, NM",Curry County,New Mexico,35009
17620,,434,"Coamo, PR ",Micropolitan Statistical Area,2,,"Ponce-Yauco-Coamo, PR",Coamo Municipio,Puerto Rico,72043
17660,,,"Coeur d'Alene, ID ",Metropolitan Statistical Area,1,,,Kootenai County,Idaho,16055
17700,,,"Coffeyville, KS ",Micropolitan Statistical Area,2,,,Montgomery County,Kansas,20125
17740,,,"Coldwater, MI ",Micropolitan Statistical Area,2,,,Branch County,Michigan,26023
17780,,,"College Station-Bryan, TX ",Metropolitan Statistical Area,1,,,Brazos County,Texas,48041
17780,,,"College Station-Bryan, TX ",Metropolitan Statistical Area,1,,,Burleson County,Texas,48051
17780,,,"College Station-Bryan, TX ",Metropolitan Statistical Area,1,,,Robertson County,Texas,48395
17820,,,"Colorado Springs, CO ",Metropolitan Statistical Area,1,,,El Paso County,Colorado,8041
17820,,,"Colorado Springs, CO ",Metropolitan Statistical Area,1,,,Teller County,Colorado,8119
17860,,,"Columbia, MO ",Metropolitan Statistical Area,1,,,Boone County,Missouri,29019
17860,,,"Columbia, MO ",Metropolitan Statistical Area,1,,,Howard County,Missouri,29089
17900,,192,"Columbia, SC ",Metropolitan Statistical Area,1,,"Columbia-Newberry, SC",Calhoun County,South Carolina,45017
