fips,name,State,State Code,Region,Division,Region_alt,msa,type_bea20
1875,36095,Schoharie County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"Albany-Schenectady-Troy, NY ",Metro
1876,36097,Schuyler County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,,Rural
1877,36099,Seneca County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"Seneca Falls, NY ",Micro
1878,36101,Steuben County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"Corning, NY ",Micro
1879,36103,Suffolk County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"New York-Newark-Jersey City, NY-NJ-PA ",Metro
1880,36105,Sullivan County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,,Rural
1881,36107,Tioga County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"Binghamton, NY ",Metro
1882,36109,Tompkins County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"Ithaca, NY ",Metro
1883,36111,Ulster County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"Kingston, NY ",Metro
1884,36113,Warren County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"Glens Falls, NY ",Metro
1885,36115,Washington County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"Glens Falls, NY ",Metro
1886,36117,Wayne County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"Rochester, NY ",Metro
1887,36119,Westchester County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"New York-Newark-Jersey City, NY-NJ-PA ",Metro
1888,36121,Wyoming County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,,Rural
1889,36123,Yates County,New York,NY,Northeast,Middle Atlantic,Mid-Atlantic,"Rochester, NY ",Metro
1890,37001,Alamance County,North Carolina,NC,South,South Atlantic,South,"Burlington, NC ",Metro
1891,37003,Alexander County,North Carolina,NC,South,South Atlantic,South,"Hickory-Lenoir-Morganton, NC ",Metro
1892,37005,Alleghany County,North Carolina,NC,South,South Atlantic,South,,Rural
1893,37007,Anson County,North Carolina,NC,South,South Atlantic,South,"Charlotte-Concord-Gastonia, NC-SC ",Metro
1894,37009,Ashe County,North Carolina,NC,South,South Atlantic,South,,Rural
1895,37011,Avery County,North Carolina,NC,South,South Atlantic,South,,Rural
1896,37013,Beaufort County,North Carolina,NC,South,South Atlantic,South,"Washington, NC ",Micro
1897,37015,Bertie County,North Carolina,NC,South,South Atlantic,South,,Rural
1898,37017,Bladen County,North Carolina,NC,South,South Atlantic,South,,Rural
1899,37019,Brunswick County,North Carolina,NC,South,South Atlantic,South,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC ",Metro
1900,37021,Buncombe County,North Carolina,NC,South,South Atlantic,South,"Asheville, NC ",Metro
1901,37023,Burke County,North Carolina,NC,South,South Atlantic,South,"Hickory-Lenoir-Morganton, NC ",Metro
1902,37025,Cabarrus County,North Carolina,NC,South,South Atlantic,South,"Charlotte-Concord-Gastonia, NC-SC ",Metro
1903,37027,Caldwell County,North Carolina,NC,South,South Atlantic,South,"Hickory-Lenoir-Morganton, NC ",Metro
1904,37029,Camden County,North Carolina,NC,South,South Atlantic,South,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
1905,37031,Carteret County,North Carolina,NC,South,South Atlantic,South,"Morehead City, NC ",Micro
1906,37033,Caswell County,North Carolina,NC,South,South Atlantic,South,,Rural
1907,37035,Catawba County,North Carolina,NC,South,South Atlantic,South,"Hickory-Lenoir-Morganton, NC ",Metro
1908,37037,Chatham County,North Carolina,NC,South,South Atlantic,South,"Durham-Chapel Hill, NC ",Metro
1909,37039,Cherokee County,North Carolina,NC,South,South Atlantic,South,,Rural
1910,37041,Chowan County,North Carolina,NC,South,South Atlantic,South,,Rural
1911,37043,Clay County,North Carolina,NC,South,South Atlantic,South,,Rural
1912,37045,Cleveland County,North Carolina,NC,South,South Atlantic,South,"Shelby, NC ",Micro
1913,37047,Columbus County,North Carolina,NC,South,South Atlantic,South,,Rural
1914,37049,Craven County,North Carolina,NC,South,South Atlantic,South,"New Bern, NC ",Metro
1915,37051,Cumberland County,North Carolina,NC,South,South Atlantic,South,"Fayetteville, NC ",Metro
1916,37053,Currituck County,North Carolina,NC,South,South Atlantic,South,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
1917,37055,Dare County,North Carolina,NC,South,South Atlantic,South,"Kill Devil Hills, NC ",Micro
1918,37057,Davidson County,North Carolina,NC,South,South Atlantic,South,"Winston-Salem, NC ",Metro
1919,37059,Davie County,North Carolina,NC,South,South Atlantic,South,"Winston-Salem, NC ",Metro
1920,37061,Duplin County,North Carolina,NC,South,South Atlantic,South,,Rural
1921,37063,Durham County,North Carolina,NC,South,South Atlantic,South,"Durham-Chapel Hill, NC ",Metro
1922,37065,Edgecombe County,North Carolina,NC,South,South Atlantic,South,"Rocky Mount, NC ",Metro
1923,37067,Forsyth County,North Carolina,NC,South,South Atlantic,South,"Winston-Salem, NC ",Metro
1924,37069,Franklin County,North Carolina,NC,South,South Atlantic,South,"Raleigh-Cary, NC ",Metro
1925,37071,Gaston County,North Carolina,NC,South,South Atlantic,South,"Charlotte-Concord-Gastonia, NC-SC ",Metro
1926,37073,Gates County,North Carolina,NC,South,South Atlantic,South,"Virginia Beach-Norfolk-Newport News, VA-NC ",Metro
1927,37075,Graham County,North Carolina,NC,South,South Atlantic,South,,Rural
1928,37077,Granville County,North Carolina,NC,South,South Atlantic,South,"Durham-Chapel Hill, NC ",Metro
1929,37079,Greene County,North Carolina,NC,South,South Atlantic,South,,Rural
1930,37081,Guilford County,North Carolina,NC,South,South Atlantic,South,"Greensboro-High Point, NC ",Metro
1931,37083,Halifax County,North Carolina,NC,South,South Atlantic,South,"Roanoke Rapids, NC ",Micro
1932,37085,Harnett County,North Carolina,NC,South,South Atlantic,South,"Fayetteville, NC ",Metro
1933,37087,Haywood County,North Carolina,NC,South,South Atlantic,South,"Asheville, NC ",Metro
1934,37089,Henderson County,North Carolina,NC,South,South Atlantic,South,"Asheville, NC ",Metro
1935,37091,Hertford County,North Carolina,NC,South,South Atlantic,South,,Rural
1936,37093,Hoke County,North Carolina,NC,South,South Atlantic,South,"Fayetteville, NC ",Metro
1937,37095,Hyde County,North Carolina,NC,South,South Atlantic,South,,Rural
1938,37097,Iredell County,North Carolina,NC,South,South Atlantic,South,"Charlotte-Concord-Gastonia, NC-SC ",Metro
1939,37099,Jackson County,North Carolina,NC,South,South Atlantic,South,"Cullowhee, NC ",Micro
1940,37101,Johnston County,North Carolina,NC,South,South Atlantic,South,"Raleigh-Cary, NC ",Metro
1941,37103,Jones County,North Carolina,NC,South,South Atlantic,South,"New Bern, NC ",Metro
1942,37105,Lee County,North Carolina,NC,South,South Atlantic,South,"Sanford, NC ",Micro
1943,37107,Lenoir County,North Carolina,NC,South,South Atlantic,South,"Kinston, NC ",Micro
1944,37109,Lincoln County,North Carolina,NC,South,South Atlantic,South,"Charlotte-Concord-Gastonia, NC-SC ",Metro
1945,37111,McDowell County,North Carolina,NC,South,South Atlantic,South,"Marion, NC ",Micro
1946,37113,Macon County,North Carolina,NC,South,South Atlantic,South,,Rural
1947,37115,Madison County,North Carolina,NC,South,South Atlantic,South,"Asheville, NC ",Metro
1948,37117,Martin County,North Carolina,NC,South,South Atlantic,South,,Rural
1949,37119,Mecklenburg County,North Carolina,NC,South,South Atlantic,South,"Charlotte-Concord-Gastonia, NC-SC ",Metro
1950,37121,Mitchell County,North Carolina,NC,South,South Atlantic,South,,Rural
1951,37123,Montgomery County,North Carolina,NC,South,South Atlantic,South,,Rural
1952,37125,Moore County,North Carolina,NC,South,South Atlantic,South,"Pinehurst-Southern Pines, NC ",Micro
1953,37127,Nash County,North Carolina,NC,South,South Atlantic,South,"Rocky Mount, NC ",Metro
1954,37129,New Hanover County,North Carolina,NC,South,South Atlantic,South,"Wilmington, NC ",Metro
1955,37131,Northampton County,North Carolina,NC,South,South Atlantic,South,"Roanoke Rapids, NC ",Micro
1956,37133,Onslow County,North Carolina,NC,South,South Atlantic,South,"Jacksonville, NC ",Metro
1957,37135,Orange County,North Carolina,NC,South,South Atlantic,South,"Durham-Chapel Hill, NC ",Metro
1958,37137,Pamlico County,North Carolina,NC,South,South Atlantic,South,"New Bern, NC ",Metro
1959,37139,Pasquotank County,North Carolina,NC,South,South Atlantic,South,"Elizabeth City, NC ",Micro
1960,37141,Pender County,North Carolina,NC,South,South Atlantic,South,"Wilmington, NC ",Metro
1961,37143,Perquimans County,North Carolina,NC,South,South Atlantic,South,"Elizabeth City, NC ",Micro
1962,37145,Person County,North Carolina,NC,South,South Atlantic,South,"Durham-Chapel Hill, NC ",Metro
1963,37147,Pitt County,North Carolina,NC,South,South Atlantic,South,"Greenville, NC ",Metro
1964,37149,Polk County,North Carolina,NC,South,South Atlantic,South,,Rural
1965,37151,Randolph County,North Carolina,NC,South,South Atlantic,South,"Greensboro-High Point, NC ",Metro
1966,37153,Richmond County,North Carolina,NC,South,South Atlantic,South,"Rockingham, NC ",Micro
1967,37155,Robeson County,North Carolina,NC,South,South Atlantic,South,"Lumberton, NC ",Micro
1968,37157,Rockingham County,North Carolina,NC,South,South Atlantic,South,"Greensboro-High Point, NC ",Metro
1969,37159,Rowan County,North Carolina,NC,South,South Atlantic,South,"Charlotte-Concord-Gastonia, NC-SC ",Metro
1970,37161,Rutherford County,North Carolina,NC,South,South Atlantic,South,"Forest City, NC ",Micro
1971,37163,Sampson County,North Carolina,NC,South,South Atlantic,South,,Rural
1972,37165,Scotland County,North Carolina,NC,South,South Atlantic,South,"Laurinburg, NC ",Micro
1973,37167,Stanly County,North Carolina,NC,South,South Atlantic,South,"Albemarle, NC ",Micro
1974,37169,Stokes County,North Carolina,NC,South,South Atlantic,South,"Winston-Salem, NC ",Metro
1975,37171,Surry County,North Carolina,NC,South,South Atlantic,South,"Mount Airy, NC ",Micro
1976,37173,Swain County,North Carolina,NC,South,South Atlantic,South,"Cullowhee, NC ",Micro
1977,37175,Transylvania County,North Carolina,NC,South,South Atlantic,South,"Brevard, NC ",Micro
1978,37177,Tyrrell County,North Carolina,NC,South,South Atlantic,South,,Rural
1979,37179,Union County,North Carolina,NC,South,South Atlantic,South,"Charlotte-Concord-Gastonia, NC-SC ",Metro
1980,37181,Vance County,North Carolina,NC,South,South Atlantic,South,"Henderson, NC ",Micro
1981,37183,Wake County,North Carolina,NC,South,South Atlantic,South,"Raleigh-Cary, NC ",Metro
1982,37185,Warren County,North Carolina,NC,South,South Atlantic,South,,Rural
1983,37187,Washington County,North Carolina,NC,South,South Atlantic,South,,Rural
1984,37189,Watauga County,North Carolina,NC,South,South Atlantic,South,"Boone, NC ",Micro
1985,37191,Wayne County,North Carolina,NC,South,South Atlantic,South,"Goldsboro, NC ",Metro
1986,37193,Wilkes County,North Carolina,NC,South,South Atlantic,South,"North Wilkesboro, NC ",Micro
1987,37195,Wilson County,North Carolina,NC,South,South Atlantic,South,"Wilson, NC ",Micro
1988,37197,Yadkin County,North Carolina,NC,South,South Atlantic,South,"Winston-Salem, NC ",Metro
1989,37199,Yancey County,North Carolina,NC,South,South Atlantic,South,,Rural
1990,38001,Adams County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
1991,38003,Barnes County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
1992,38005,Benson County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
1993,38007,Billings County,North Dakota,ND,Midwest,West North Central,Midwest,"Dickinson, ND ",Micro
1994,38009,Bottineau County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
1995,38011,Bowman County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
1996,38013,Burke County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
1997,38015,Burleigh County,North Dakota,ND,Midwest,West North Central,Midwest,"Bismarck, ND ",Metro
1998,38017,Cass County,North Dakota,ND,Midwest,West North Central,Midwest,"Fargo, ND-MN ",Metro
1999,38019,Cavalier County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2000,38021,Dickey County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2001,38023,Divide County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2002,38025,Dunn County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2003,38027,Eddy County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2004,38029,Emmons County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2005,38031,Foster County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2006,38033,Golden Valley County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2007,38035,Grand Forks County,North Dakota,ND,Midwest,West North Central,Midwest,"Grand Forks, ND-MN ",Metro
2008,38037,Grant County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2009,38039,Griggs County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2010,38041,Hettinger County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2011,38043,Kidder County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2012,38045,LaMoure County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2013,38047,Logan County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2014,38049,McHenry County,North Dakota,ND,Midwest,West North Central,Midwest,"Minot, ND ",Micro
2015,38051,McIntosh County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2016,38053,McKenzie County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2017,38055,McLean County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2018,38057,Mercer County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2019,38059,Morton County,North Dakota,ND,Midwest,West North Central,Midwest,"Bismarck, ND ",Metro
2020,38061,Mountrail County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2021,38063,Nelson County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2022,38065,Oliver County,North Dakota,ND,Midwest,West North Central,Midwest,"Bismarck, ND ",Metro
2023,38067,Pembina County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2024,38069,Pierce County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2025,38071,Ramsey County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2026,38073,Ransom County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2027,38075,Renville County,North Dakota,ND,Midwest,West North Central,Midwest,"Minot, ND ",Micro
2028,38077,Richland County,North Dakota,ND,Midwest,West North Central,Midwest,"Wahpeton, ND-MN ",Micro
2029,38079,Rolette County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2030,38081,Sargent County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2031,38083,Sheridan County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2032,38085,Sioux County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2033,38087,Slope County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2034,38089,Stark County,North Dakota,ND,Midwest,West North Central,Midwest,"Dickinson, ND ",Micro
2035,38091,Steele County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2036,38093,Stutsman County,North Dakota,ND,Midwest,West North Central,Midwest,"Jamestown, ND ",Micro
2037,38095,Towner County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2038,38097,Traill County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2039,38099,Walsh County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2040,38101,Ward County,North Dakota,ND,Midwest,West North Central,Midwest,"Minot, ND ",Micro
2041,38103,Wells County,North Dakota,ND,Midwest,West North Central,Midwest,,Rural
2042,38105,Williams County,North Dakota,ND,Midwest,West North Central,Midwest,"Williston, ND ",Micro
2043,39001,Adams County,Ohio,OH,Midwest,East North Central,Midwest,,Rural
2044,39003,Allen County,Ohio,OH,Midwest,East North Central,Midwest,"Lima, OH ",Metro
2045,39005,Ashland County,Ohio,OH,Midwest,East North Central,Midwest,"Ashland, OH ",Micro
2046,39007,Ashtabula County,Ohio,OH,Midwest,East North Central,Midwest,"Ashtabula, OH ",Micro
2047,39009,Athens County,Ohio,OH,Midwest,East North Central,Midwest,"Athens, OH ",Micro
2048,39011,Auglaize County,Ohio,OH,Midwest,East North Central,Midwest,"Wapakoneta, OH ",Micro
2049,39013,Belmont County,Ohio,OH,Midwest,East North Central,Midwest,"Wheeling, WV-OH ",Metro
2050,39015,Brown County,Ohio,OH,Midwest,East North Central,Midwest,"Cincinnati, OH-KY-IN ",Metro
2051,39017,Butler County,Ohio,OH,Midwest,East North Central,Midwest,"Cincinnati, OH-KY-IN ",Metro
2052,39019,Carroll County,Ohio,OH,Midwest,East North Central,Midwest,"Canton-Massillon, OH ",Metro
2053,39021,Champaign County,Ohio,OH,Midwest,East North Central,Midwest,"Urbana, OH ",Micro
2054,39023,Clark County,Ohio,OH,Midwest,East North Central,Midwest,"Springfield, OH ",Metro
2055,39025,Clermont County,Ohio,OH,Midwest,East North Central,Midwest,"Cincinnati, OH-KY-IN ",Metro
2056,39027,Clinton County,Ohio,OH,Midwest,East North Central,Midwest,"Wilmington, OH ",Micro
2057,39029,Columbiana County,Ohio,OH,Midwest,East North Central,Midwest,"Salem, OH ",Micro
2058,39031,Coshocton County,Ohio,OH,Midwest,East North Central,Midwest,"Coshocton, OH ",Micro
2059,39033,Crawford County,Ohio,OH,Midwest,East North Central,Midwest,"Bucyrus-Galion, OH ",Micro
2060,39035,Cuyahoga County,Ohio,OH,Midwest,East North Central,Midwest,"Cleveland-Elyria, OH ",Metro
2061,39037,Darke County,Ohio,OH,Midwest,East North Central,Midwest,"Greenville, OH ",Micro
2062,39039,Defiance County,Ohio,OH,Midwest,East North Central,Midwest,"Defiance, OH ",Micro
2063,39041,Delaware County,Ohio,OH,Midwest,East North Central,Midwest,"Columbus, OH ",Metro
2064,39043,Erie County,Ohio,OH,Midwest,East North Central,Midwest,"Sandusky, OH ",Micro
2065,39045,Fairfield County,Ohio,OH,Midwest,East North Central,Midwest,"Columbus, OH ",Metro
2066,39047,Fayette County,Ohio,OH,Midwest,East North Central,Midwest,"Washington Court House, OH ",Micro
2067,39049,Franklin County,Ohio,OH,Midwest,East North Central,Midwest,"Columbus, OH ",Metro
2068,39051,Fulton County,Ohio,OH,Midwest,East North Central,Midwest,"Toledo, OH ",Metro
2069,39053,Gallia County,Ohio,OH,Midwest,East North Central,Midwest,"Point Pleasant, WV-OH ",Micro
2070,39055,Geauga County,Ohio,OH,Midwest,East North Central,Midwest,"Cleveland-Elyria, OH ",Metro
2071,39057,Greene County,Ohio,OH,Midwest,East North Central,Midwest,"Dayton-Kettering, OH ",Metro
2072,39059,Guernsey County,Ohio,OH,Midwest,East North Central,Midwest,"Cambridge, OH ",Micro
2073,39061,Hamilton County,Ohio,OH,Midwest,East North Central,Midwest,"Cincinnati, OH-KY-IN ",Metro
2074,39063,Hancock County,Ohio,OH,Midwest,East North Central,Midwest,"Findlay, OH ",Micro
2075,39065,Hardin County,Ohio,OH,Midwest,East North Central,Midwest,,Rural
2076,39067,Harrison County,Ohio,OH,Midwest,East North Central,Midwest,,Rural
2077,39069,Henry County,Ohio,OH,Midwest,East North Central,Midwest,,Rural
2078,39071,Highland County,Ohio,OH,Midwest,East North Central,Midwest,,Rural
2079,39073,Hocking County,Ohio,OH,Midwest,East North Central,Midwest,"Columbus, OH ",Metro
2080,39075,Holmes County,Ohio,OH,Midwest,East North Central,Midwest,,Rural
2081,39077,Huron County,Ohio,OH,Midwest,East North Central,Midwest,"Norwalk, OH ",Micro
2082,39079,Jackson County,Ohio,OH,Midwest,East North Central,Midwest,"Jackson, OH ",Micro
2083,39081,Jefferson County,Ohio,OH,Midwest,East North Central,Midwest,"Weirton-Steubenville, WV-OH ",Metro
